bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-moi-32gb-quoc-te-p422.html,iPhone 6S 32GB - ATO - Mới đã kích hoạt,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,3.890.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",750 x 1334 pixels,32GB,4.7 inches,IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,143 g (5.04 oz),Wi-Fi 802.11 a/b/g/n/ac
,,Apple A14 (5nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-max-128gb-quoc-te-cu-p488.html,iPhone 12 Pro Max 128GB Quốc tế cũ Nguyên ZIN,iOS 14,,,24.690.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, Sensor-shift OIS 12 MP, f/2.2, 65mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2.5x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1284 x 2778 pixels,"128GB, 256GB, 512GB",6.7 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 (5nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-max-512gb-quoc-te-moi-p484.html,iPhone 12 Pro Max 512GB Chính Hãng ( Mới ),iOS 14,,,33.190.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, Sensor-shift OIS 12 MP, f/2.2, 65mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2.5x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1284 x 2778 pixels,"128GB, 256GB, 512GB",6.7 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 (5nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-max-256gb-quoc-te-moi-p483.html,iPhone 12 Pro Max 256GB Chính Hãng ( Mới ),iOS 14,,,28.490.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, Sensor-shift OIS 12 MP, f/2.2, 65mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2.5x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1284 x 2778 pixels,"128GB, 256GB, 512GB",6.7 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-x-cu-256gb-quoc-te-sieu-luot-p54.html,iPhone X cũ siêu lướt 256GB Quốc tế,"iOS 11.1.1, hỗ trợ lên iOS 14",,,9.790.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", 1.22µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inches,Super Retina OLED,Nano-SIM,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,174 g (6.14 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-x-cu-64gb-quoc-te-sieu-luot-p53.html,iPhone X cũ siêu lướt 64GB Quốc tế ,"iOS 11.1.1, hỗ trợ lên iOS 14",,,8.490.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", 1.22µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inches,Super Retina OLED,Nano-SIM,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,174 g (6.14 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-8-plus-cu-64gb-quoc-te-p38.html,iPhone 8 Plus cũ 64GB Quốc tế,"iOS 11, hỗ trợ lên iOS 14",,,7.490.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",1080 x 1920 pixels,64GB,5.5 inches,Retina IPS LCD,Nano-SIM,158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),,,202 g (7.13 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-x-cu-256gb-quoc-te-p52.html,iPhone X cũ 256GB Quốc tế,"iOS 11.1.1, hỗ trợ lên iOS 14",,,9.290.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", 1.22µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inches,Super Retina OLED,Nano-SIM,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,174 g (6.14 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-x-cu-64gb-quoc-te-p51.html,iPhone X cũ 64GB Quốc tế,"iOS 11.1.1, hỗ trợ lên iOS 14",,,7.790.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", 1.22µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inches,Super Retina OLED,Nano-SIM,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,174 g (6.14 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-8-plus-cu-256gb-quoc-te-p39.html,iPhone 8 Plus cũ 256GB Quốc tế,"iOS 11, hỗ trợ lên iOS 14",,,8.790.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",1080 x 1920 pixels,256GB,5.5 inches,Retina IPS LCD,Nano-SIM,158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),,,202 g (7.13 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-8-plus-cu-256gb-quoc-te-sieu-luot-p41.html,iPhone 8 Plus cũ siêu lướt 256GB Quốc tế ,"iOS 11, hỗ trợ lên iOS 14",,,9.190.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",1080 x 1920 pixels,256GB,5.5 inches,Retina IPS LCD,Nano-SIM,158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),,,202 g (7.13 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-8-plus-cu-64gb-quoc-te-sieu-luot-p40.html,iPhone 8 Plus cũ siêu lướt 64GB Quốc tế,"iOS 11, hỗ trợ lên iOS 14",,,7.890.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",1080 x 1920 pixels,64GB,5.5 inches,Retina IPS LCD,Nano-SIM,158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),,,202 g (7.13 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-cu-64gb-quoc-te-sieu-luot-p80.html,iPhone 11 Pro siêu lướt 64GB Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,16.590.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",144 x 71.4 x 8.1 mm (5.67 x 2.81 x 0.32 in),,,188 g (6.63 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-cu-256gb-quoc-te-sieu-luot-p81.html,iPhone 11 Pro siêu lướt 256GB Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,18.990.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",144 x 71.4 x 8.1 mm (5.67 x 2.81 x 0.32 in),,,188 g (6.63 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-cu-64gb-quoc-te-sieu-luot-p86.html,iPhone 11 Pro Max siêu lướt 64GB Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,19.490.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,64GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-cu-128gb-quoc-te-sieu-luot-p74.html,iPhone 11 siêu lướt 128GB Quốc tế ,"iOS 13, hỗ trợ lên iOS 14",,,15.090.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",828 x 1792 pixels,128GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-cu-64gb-quoc-te-sieu-luot-p73.html,iPhone 11 cũ siêu lướt 64GB Quốc tế ,"iOS 13, hỗ trợ lên iOS 14",,,13.590.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",828 x 1792 pixels,64GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-cu-256gb-quoc-te-sieu-luot-p87.html,iPhone 11 Pro Max siêu lướt 256GB Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,21.590.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,256GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-cu-128gb-quoc-te-p72.html,iPhone 11 cũ 128GB Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,14.490.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",828 x 1792 pixels,128GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-cu-64gb-quoc-te-p71.html,iPhone 11 cũ 64GB Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,12.990.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",828 x 1792 pixels,64GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-cu-64gb-quoc-te-p84.html,iPhone 11 Pro Max cũ 64GB Quốc tế - đẹp như mới,"iOS 13, hỗ trợ lên iOS 14",,,18.890.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,64GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-cu-256gb-quoc-te-p85.html,iPhone 11 Pro Max cũ 256GB Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,20.990.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,256GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xr-cu-64gb-quoc-te-p44.html,iPhone XR cũ 64GB Quốc tế,"iOS 12, hỗ trợ lên iOS 14",,,8.190.000 VND,3GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, PDAF, OIS",828 x 1792 pixels,64GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xr-cu-128gb-quoc-te-p45.html,iPhone XR cũ 128GB Quốc tế ,"iOS 12, hỗ trợ lên iOS 14",,,9.490.000 VND,3GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, PDAF, OIS",828 x 1792 pixels,128GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"7 MP, f/2.2",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-se-2020-256gb-chinh-hang-vna-p102.html,iPhone SE 2020 256GB Chính hãng VN/A ,"iOS 13, hỗ trợ lên iOS 14",,,15.190.000 VND,3GB,"12 MP, f/1.8 (wide), PDAF, OIS",750 x 1334 pixels,256GB,4.7 inches,Retina IPS LCD,"Nano-SIM, eSIM",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"7 MP, f/2.2",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-se-2020-128gb-chinh-hang-vna-p101.html,iPhone SE 2020 128GB Chính hãng VN/A,"iOS 13, hỗ trợ lên iOS 14",,,12.290.000 VND,3GB,"12 MP, f/1.8 (wide), PDAF, OIS",750 x 1334 pixels,128GB,4.7 inches,Retina IPS LCD,"Nano-SIM, eSIM",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"7 MP, f/2.2",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-se-2020-64gb-chinh-hang-vna-p100.html,iPhone SE 2020 64GB Chính hãng VN/A,"iOS 13, hỗ trợ lên iOS 14",,,10.790.000 VND,3GB,"12 MP, f/1.8 (wide), PDAF, OIS",750 x 1334 pixels,64GB,4.7 inches,Retina IPS LCD,"Nano-SIM, eSIM",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"7 MP, f/2.2",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-se-2020-128gb-moi-quoc-te-p99.html,iPhone SE 2020 128GB Mới Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,11.200.000 VND,3GB,"12 MP, f/1.8 (wide), PDAF, OIS",750 x 1334 pixels,128GB,4.7 inches,Retina IPS LCD,"Nano-SIM, eSIM",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"7 MP, f/2.2",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-se-2020-64gb-moi-quoc-te-p98.html,iPhone SE 2020 64GB Mới Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,9.950.000 VND,3GB,"12 MP, f/1.8 (wide), PDAF, OIS",750 x 1334 pixels,64GB,4.7 inches,Retina IPS LCD,"Nano-SIM, eSIM",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A9 (14 nm),"1.2 MP, f/2.4, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-se-cu-64gb-quoc-te-sieu-luot-p96.html,iPhone SE cũ siêu lướt 64GB Quốc tế ,"iOS 9.3.2, hỗ trợ lên iOS 14",,,3.490.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",640 x 1136 pixels,64GB,4.0 inches,IPS LCD capacitive touchscreen,Nano-SIM,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),,,113 g (3.99 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A9 (14 nm),"1.2 MP, f/2.4, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-se-cu-32gb-quoc-te-sieu-luot-p95.html,iPhone SE cũ siêu lướt 32GB Quốc tế ,"iOS 9.3.2, hỗ trợ lên iOS 14",,,2.990.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",640 x 1136 pixels,32GB,4.0 inches,IPS LCD capacitive touchscreen,Nano-SIM,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),,,113 g (3.99 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A9 (14 nm),"1.2 MP, f/2.4, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-se-cu-16gb-quoc-te-sieu-luot-p94.html,iPhone SE cũ siêu lướt 16GB Quốc tế,"iOS 9.3.2, hỗ trợ lên iOS 14",,,2.690.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",640 x 1136 pixels,16GB,4.0 inches,IPS LCD capacitive touchscreen,Nano-SIM,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),,,113 g (3.99 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A9 (14 nm),"1.2 MP, f/2.4, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-se-cu-64gb-quoc-te-p93.html,iPhone SE cũ 64GB Quốc tế,"iOS 9.3.2, hỗ trợ lên iOS 14",,,3.090.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",640 x 1136 pixels,64GB,4.0 inches,IPS LCD capacitive touchscreen,Nano-SIM,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),,,113 g (3.99 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A9 (14 nm),"1.2 MP, f/2.4, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-se-cu-32gb-quoc-te-p92.html,iPhone SE cũ 32GB Quốc tế,"iOS 9.3.2, hỗ trợ lên iOS 14",,,2.590.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",640 x 1136 pixels,32GB,4.0 inches,IPS LCD capacitive touchscreen,Nano-SIM,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),,,113 g (3.99 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A9 (14 nm),"1.2 MP, f/2.4, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-se-cu-16gb-quoc-te-p91.html,iPhone SE cũ 16GB Quốc tế,"iOS 9.3.2, hỗ trợ lên iOS 14",,,2.290.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",640 x 1136 pixels,16GB,4.0 inches,IPS LCD capacitive touchscreen,Nano-SIM,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),,,113 g (3.99 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-moi-256gb-quoc-te-p119.html,iPhone 11 Pro Max mới 256GB Quốc tế bản LL/A ,"iOS 13, hỗ trợ lên iOS 14",,,Liên hệ,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,256GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-moi-64gb-quoc-te-p118.html,iPhone 11 Pro Max mới 64GB Quốc tế bản LL/A,"iOS 13, hỗ trợ lên iOS 14",,,Liên hệ,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,64GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-512gb-chinh-hang-vna-p90.html,iPhone 11 Pro Max 512GB Chính hãng VN/A ,"iOS 13, hỗ trợ lên iOS 14",,,Liên hệ,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,512GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-256gb-chinh-hang-vna-p89.html,iPhone 11 Pro Max 256GB Chính hãng VN/A ,"iOS 13, hỗ trợ lên iOS 14",,,Liên hệ,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,256GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-64gb-chinh-hang-vna-p88.html,iPhone 11 Pro Max 64GB Chính hãng VN/A,"iOS 13, hỗ trợ lên iOS 14",,,Liên hệ,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,64GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-cu-256gb-quoc-te-p79.html,iPhone 11 Pro cũ 256GB Quốc tế,"iOS 13, hỗ trợ lên iOS 14",,,18.490.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",144 x 71.4 x 8.1 mm (5.67 x 2.81 x 0.32 in),,,188 g (6.63 oz),Wi-Fi 802.11 a/b/g/n/ac/6
