bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
"LE, A2DP, v5.0",,Apple A09,"5 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-plus-quoc-te-16gb-new-99-dp85.html,Điện thoại Apple iPhone 6s Plus - Quốc Tế - 16GB - New 99%,,,,"4,190,000 VNĐ",2 GB,"12 MP, f/2.2, 29mm (standard), 1/3"", 1.22µm, PDAF, OIS",1080 x 1920 pixels,16GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A11,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-8/dien-thoai-apple-iphone-8-lock-64gb-new-99-dp72.html,Điện thoại Apple iPhone 8 - Lock - 64GB - New 99%,,,,"3,990,000 VNĐ",2 GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",750 x 1334 pixels,64GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A10,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-lock-128gb-new-99-dp74.html,Điện thoại Apple iPhone 7 Plus - Lock - 128GB - New 99%,,,,"3,990,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", PDAF, OIS
12 MP, f/2.8, 56mm (telephoto), 1/3.6"", AF, 2x optical zoom",1080 x 1920 pixels,128GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A10,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-lock-32gb-new-99-dp73.html,Điện thoại Apple iPhone 7 Plus - Lock - 32GB - New 99%,,,,"3,590,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", PDAF, OIS
12 MP, f/2.8, 56mm (telephoto), 1/3.6"", AF, 2x optical zoom",1080 x 1920 pixels,32GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A10,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-quoc-te-128gb-new-99-dp80.html,Điện thoại Apple iPhone 7 - Quốc Tế - 128GB - New 99%,,,,"3,390,000 VNĐ",2 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", PDAF, OIS",750 x 1334 pixels,128GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A09,"5 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-quoc-te-64gb-new-99-dp93.html,Điện thoại Apple iPhone 6s - Quốc Tế - 64GB - New 99%,,,,"3,290,000 VNĐ",2 GB,"12 MP, f/2.2, 29mm (standard), 1/3"", 1.22µm, PDAF",750 x 1334 pixels,64GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A10,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-quoc-te-32gb-new-99-dp79.html,Điện thoại Apple iPhone 7 - Quốc Tế - 32GB - New 99%,,,,"3,090,000 VNĐ",2 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", PDAF, OIS",750 x 1334 pixels,32GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A09,"5 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-quoc-te-32gb-new-99-dp96.html,Điện thoại Apple iPhone 6s - Quốc Tế - 32GB - New 99%,,,,"3,090,000 VNĐ",2 GB,"12 MP, f/2.2, 29mm (standard), 1/3"", 1.22µm, PDAF",750 x 1334 pixels,32GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A09,"5 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-quoc-te-16gb-new-99-dp97.html,Điện thoại Apple iPhone 6s - Quốc Tế - 16GB - New 99%,,,,"2,790,000 VNĐ",2 GB,"12 MP, f/2.2, 29mm (standard), 1/3"", 1.22µm, PDAF",750 x 1334 pixels,16GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A8,"1.2 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/dien-thoai-apple-iphone-6-quoc-te-64gb-new-99/dien-thoai-apple-iphone-6-quoc-te-64gb-new-99-dp104.html,Điện thoại Apple iPhone 6 - Quốc Tế - 64GB - New 99%,,,,"2,690,000 VNĐ",1 GB,"8 MP, f/2.2, 29mm (standard), 1/3"", 1.5µm, PDAF",750 x 1334 pixels,64GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A8,"1.2 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/iphone-6-6-plus/dien-thoai-apple-iphone-6-quoc-te-32gb-new-99-dp101.html,Điện thoại Apple iPhone 6 - Quốc Tế - 32GB - New 99%,,,,"2,590,000 VNĐ",1 GB,"8 MP, f/2.2, 29mm (standard), 1/3"", 1.5µm, PDAF",750 x 1334 pixels,32GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A8,"1.2 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/dien-thoai-apple-iphone-6-quoc-te-16gb-new-99/dien-thoai-apple-iphone-6-quoc-te-16gb-new-99-dp100.html,Điện thoại Apple iPhone 6 - Quốc Tế - 16GB - New 99%,,,,"2,190,000 VNĐ",1 GB,"8 MP, f/2.2, 29mm (standard), 1/3"", 1.5µm, PDAF",750 x 1334 pixels,16GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A8,"1.2 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/dien-thoai-apple-iphone-6-lock-64gb-new-99/dien-thoai-apple-iphone-6-lock-64gb-new-99-dp103.html,Điện thoại Apple iPhone 6 - Lock - 64GB - New 99%,,,,"2,090,000 VNĐ",1 GB,"8 MP, f/2.2, 29mm (standard), 1/3"", 1.5µm, PDAF",750 x 1334 pixels,64GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A8,"1.2 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/iphone-6-6-plus/dien-thoai-apple-iphone-6-lock-32gb-new-99-dp102.html,Điện thoại Apple iPhone 6 - Lock - 32GB - New 99%,,,,"1,890,000 VNĐ",1 GB,"8 MP, f/2.2, 29mm (standard), 1/3"", 1.5µm, PDAF",750 x 1334 pixels,32GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A8,"1.2 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/dien-thoai-apple-iphone-6-lock-16gb-new-99/dien-thoai-apple-iphone-6-lock-16gb-new-99-dp99.html,Điện thoại Apple iPhone 6 - Lock - 16GB - New 99%,,,,"1,590,000 VNĐ",1 GB,"8 MP, f/2.2, 29mm (standard), 1/3"", 1.5µm, PDAF",750 x 1334 pixels,16GB,4.7 inches,,,,,,,
